customerID,tenure,MonthlyCharges,Contract,TechSupport,OnlineSecurity,Churn_Probability,Risk_Level,Recommended_Action
2087-QAREY,22,54.7,Month-to-month,No,No,0.08,Low Risk,🔒 Offer OnlineSecurity add-on
4423-JWZJN,64,90.25,One year,No,No,0.02,Low Risk,🎯 Assign dedicated support agent
6490-FGZAT,6,20.65,Month-to-month,No internet service,No internet service,0.01,Low Risk,✅ Monitor
7452-FOLON,39,25.45,One year,No internet service,No internet service,0.02,Low Risk,✅ Monitor
2320-TZRRH,20,19.5,One year,No internet service,No internet service,0.0,,✅ Monitor
4942-VZZOM,64,66.15,One year,No,Yes,0.0,,✅ Monitor
7502-BNYGS,46,69.1,Month-to-month,No,No,0.05,Low Risk,🔒 Offer OnlineSecurity add-on
4291-HYEBC,28,39.1,One year,No,No,0.11,Low Risk,🔒 Offer OnlineSecurity add-on
6147-CBCRA,33,20.05,Month-to-month,No internet service,No internet service,0.02,Low Risk,💰 Offer annual plan discount
6047-SUHPR,39,59.8,One year,No,Yes,0.0,,✅ Monitor
9752-ZNQUT,1,48.6,Month-to-month,No,No,0.39,Medium Risk,📧 Send re-engagement email
1576-PFZIW,70,105.35,Two year,No,Yes,0.01,Low Risk,🎯 Assign dedicated support agent
5666-MBJPT,65,25.1,Two year,No internet service,No internet service,0.01,Low Risk,✅ Monitor
7312-XSBAT,1,49.75,Month-to-month,No,Yes,0.07,Low Risk,📧 Send re-engagement email
3096-GKWEB,18,94.75,Month-to-month,No,No,0.3,Low Risk,🎯 Assign dedicated support agent
2371-JQHZZ,24,93.0,Month-to-month,No,No,0.21,Low Risk,🎯 Assign dedicated support agent
0674-GCDXG,63,71.9,Two year,Yes,Yes,0.01,Low Risk,✅ Monitor
1121-QSIVB,44,77.55,One year,No,No,0.05,Low Risk,🔒 Offer OnlineSecurity add-on
4396-KLSEH,4,19.85,Month-to-month,No internet service,No internet service,0.08,Low Risk,✅ Monitor
2824-MYYBN,37,95.25,Month-to-month,No,No,0.24,Low Risk,🎯 Assign dedicated support agent
6345-HOVES,34,25.05,Month-to-month,No,No,0.13,Low Risk,🔒 Offer OnlineSecurity add-on
8318-LCNBW,35,53.15,One year,No,Yes,0.01,Low Risk,✅ Monitor
6469-QJKZW,4,20.15,Month-to-month,No internet service,No internet service,0.05,Low Risk,✅ Monitor
0147-ESWWR,39,101.25,Month-to-month,Yes,No,0.17,Low Risk,🔒 Offer OnlineSecurity add-on
1217-VASWC,43,100.55,One year,No,No,0.13,Low Risk,🎯 Assign dedicated support agent
6370-ZVHDV,61,25.3,Two year,No internet service,No internet service,0.0,,✅ Monitor
5915-DGNVC,49,71.8,One year,No,Yes,0.03,Low Risk,✅ Monitor
6260-XLACS,4,19.7,One year,No internet service,No internet service,0.02,Low Risk,✅ Monitor
3566-CAAYU,64,49.85,Two year,Yes,No,0.04,Low Risk,🔒 Offer OnlineSecurity add-on
4983-CCWMC,3,69.6,Month-to-month,No,No,0.53,Medium Risk,📧 Send re-engagement email
9103-CXVOK,1,19.75,Month-to-month,No internet service,No internet service,0.13,Low Risk,📧 Send re-engagement email
2896-TBNBE,40,80.8,One year,No,No,0.02,Low Risk,🎯 Assign dedicated support agent
2522-WLNSF,34,64.2,One year,Yes,No,0.06,Low Risk,🔒 Offer OnlineSecurity add-on
3841-CONLJ,1,35.0,Month-to-month,No,No,0.42,Medium Risk,📧 Send re-engagement email
4475-NVTLU,45,19.2,Two year,No internet service,No internet service,0.0,,✅ Monitor
9386-LDCZR,43,90.65,One year,Yes,Yes,0.01,Low Risk,✅ Monitor
9585-KKMFD,41,20.0,Two year,No internet service,No internet service,0.0,,✅ Monitor
5399-ZIMKF,5,74.65,Month-to-month,No,No,0.27,Low Risk,🔒 Offer OnlineSecurity add-on
0336-KXKFK,72,61.2,Two year,Yes,Yes,0.0,,✅ Monitor
5619-XZZKR,4,19.95,One year,No internet service,No internet service,0.0,,✅ Monitor
3948-FVVRP,9,54.8,Month-to-month,Yes,No,0.19,Low Risk,🔒 Offer OnlineSecurity add-on
5327-XOKKY,72,73.45,Two year,No,No,0.08,Low Risk,🔒 Offer OnlineSecurity add-on
0983-TATYJ,33,51.45,One year,Yes,No,0.02,Low Risk,🔒 Offer OnlineSecurity add-on
1813-JYWTO,72,80.45,Two year,No,Yes,0.01,Low Risk,🎯 Assign dedicated support agent
6719-OXYBR,15,85.3,Month-to-month,No,No,0.17,Low Risk,🎯 Assign dedicated support agent
3312-ZWLGF,29,79.3,Month-to-month,Yes,No,0.42,Medium Risk,🔒 Offer OnlineSecurity add-on
6476-YHMGA,15,76.5,Month-to-month,Yes,No,0.08,Low Risk,🔒 Offer OnlineSecurity add-on
0795-XCCTE,72,25.4,Two year,No internet service,No internet service,0.0,,✅ Monitor
0168-XZKBB,19,86.85,Month-to-month,No,No,0.25,Low Risk,🎯 Assign dedicated support agent
3785-NRHYR,1,19.65,Month-to-month,No internet service,No internet service,0.6049924870198533,High Risk,📧 Send re-engagement email
4537-DKTAL,2,45.55,Month-to-month,No,No,0.18,Low Risk,📧 Send re-engagement email
7072-MBHEV,11,78.1,Month-to-month,No,No,0.17,Low Risk,🔒 Offer OnlineSecurity add-on
5602-BVFMK,12,19.3,One year,No internet service,No internet service,0.0,,✅ Monitor
6297-NOOPG,70,110.5,Two year,Yes,No,0.11,Low Risk,🔒 Offer OnlineSecurity add-on
8204-TIFGJ,23,20.3,Month-to-month,No internet service,No internet service,0.02,Low Risk,💰 Offer annual plan discount
8050-DVOJX,49,81.35,Two year,Yes,Yes,0.03,Low Risk,✅ Monitor
8903-XEBGX,2,55.3,Month-to-month,No,No,0.58,Medium Risk,📧 Send re-engagement email
8169-SAEJD,69,56.55,Two year,No,Yes,0.02,Low Risk,✅ Monitor
1089-XZWHH,24,19.7,Two year,No internet service,No internet service,0.01,Low Risk,✅ Monitor
2325-WINES,32,104.05,One year,No,No,0.1,Low Risk,🎯 Assign dedicated support agent
6064-ZATLR,27,52.85,Two year,No,Yes,0.02,Low Risk,✅ Monitor
7824-PANSQ,58,80.65,Month-to-month,Yes,No,0.06,Low Risk,🔒 Offer OnlineSecurity add-on
9648-BCHKM,18,24.65,Two year,No internet service,No internet service,0.07,Low Risk,✅ Monitor
2888-ADFAO,47,21.3,Two year,No internet service,No internet service,0.0,,✅ Monitor
8707-HOEDG,70,110.2,Two year,Yes,No,0.05,Low Risk,🔒 Offer OnlineSecurity add-on
4072-IPYLT,36,51.05,Month-to-month,No,Yes,0.0,,💰 Offer annual plan discount
7167-PCEYD,67,19.8,Two year,No internet service,No internet service,0.0,,✅ Monitor
4936-YPJNK,10,19.9,Month-to-month,No internet service,No internet service,0.01,Low Risk,✅ Monitor
1580-BMCMR,19,87.3,Month-to-month,No,Yes,0.15,Low Risk,🎯 Assign dedicated support agent
4817-KEQSP,71,19.85,Two year,No internet service,No internet service,0.01,Low Risk,✅ Monitor
6408-WHTEF,72,89.4,Two year,Yes,Yes,0.0,,✅ Monitor
9251-AWQGT,48,20.0,Two year,No internet service,No internet service,0.0,,✅ Monitor
8749-CLJXC,1,20.05,Month-to-month,No internet service,No internet service,0.06316321099538146,Low Risk,📧 Send re-engagement email
7989-VCQOH,18,83.25,Month-to-month,Yes,Yes,0.1,Low Risk,💰 Offer annual plan discount
4199-QHJNM,67,102.9,Two year,Yes,No,0.03,Low Risk,🔒 Offer OnlineSecurity add-on
8882-TLVRW,69,39.1,Two year,Yes,Yes,0.01,Low Risk,✅ Monitor
5135-GRQJV,72,114.5,Two year,Yes,Yes,0.0,,✅ Monitor
2384-OVPSA,38,20.2,Two year,No internet service,No internet service,0.0,,✅ Monitor
1371-WEPDS,40,55.8,One year,No,No,0.06,Low Risk,🔒 Offer OnlineSecurity add-on
3580-GICBM,61,24.2,Two year,No internet service,No internet service,0.0,,✅ Monitor
9730-DRTMJ,32,72.8,One year,Yes,Yes,0.02,Low Risk,✅ Monitor
4686-UXDML,21,99.85,Month-to-month,No,No,0.48,Medium Risk,🎯 Assign dedicated support agent
3349-ANQNH,59,99.5,One year,No,No,0.22,Low Risk,🎯 Assign dedicated support agent
0932-YIXYU,47,20.25,Two year,No internet service,No internet service,0.0,,✅ Monitor
7480-SPLEF,69,26.0,Two year,No internet service,No internet service,0.0,,✅ Monitor
7636-XUHWW,2,19.9,Month-to-month,No internet service,No internet service,0.04,Low Risk,📧 Send re-engagement email
1431-CYWMH,22,19.05,Month-to-month,No internet service,No internet service,0.06,Low Risk,💰 Offer annual plan discount
5937-EORGB,15,96.5,Month-to-month,No,Yes,0.28,Low Risk,🎯 Assign dedicated support agent
6349-JDHQP,53,19.85,Two year,No internet service,No internet service,0.06,Low Risk,✅ Monitor
5539-HIVAK,28,25.7,Month-to-month,No internet service,No internet service,0.03,Low Risk,💰 Offer annual plan discount
5847-MXBEO,22,20.3,One year,No internet service,No internet service,0.0,,✅ Monitor
4583-PARNH,16,91.55,Month-to-month,Yes,No,0.24,Low Risk,🔒 Offer OnlineSecurity add-on
1116-FRYVH,48,39.4,Two year,Yes,Yes,0.0,,✅ Monitor
1421-HCERK,30,105.7,Month-to-month,Yes,Yes,0.09,Low Risk,💰 Offer annual plan discount
9633-XQABV,3,70.25,Month-to-month,No,No,0.22,Low Risk,📧 Send re-engagement email
0716-BQNDX,57,93.75,Two year,Yes,Yes,0.04,Low Risk,✅ Monitor
1183-CANVH,23,60.0,One year,Yes,No,0.02,Low Risk,🔒 Offer OnlineSecurity add-on
1972-XMUWV,65,59.8,Two year,Yes,No,0.0,,🔒 Offer OnlineSecurity add-on
8679-LZBMD,44,90.65,One year,No,No,0.11,Low Risk,🎯 Assign dedicated support agent
3407-JMJQQ,71,109.0,Two year,No,Yes,0.01,Low Risk,🎯 Assign dedicated support agent
6252-DFGTK,37,68.1,One year,Yes,Yes,0.0,,✅ Monitor
1539-LNKHM,12,20.4,Month-to-month,No internet service,No internet service,0.0,,✅ Monitor
8645-KOMJQ,69,81.95,Two year,Yes,No,0.02,Low Risk,🔒 Offer OnlineSecurity add-on
0289-IVARM,35,60.55,Month-to-month,No,Yes,0.12,Low Risk,💰 Offer annual plan discount
9761-XUJWD,5,65.6,Month-to-month,Yes,No,0.07,Low Risk,🔒 Offer OnlineSecurity add-on
4057-FKCZK,58,82.5,Two year,No,No,0.02,Low Risk,🎯 Assign dedicated support agent
4291-TPNFG,72,82.3,Two year,Yes,Yes,0.0,,✅ Monitor
6087-YPWHO,72,68.15,Two year,Yes,Yes,0.02,Low Risk,✅ Monitor
3090-QFUVD,1,20.3,Month-to-month,No internet service,No internet service,0.05734646787362443,Low Risk,📧 Send re-engagement email
1722-LDZJS,53,20.2,One year,No internet service,No internet service,0.0,,✅ Monitor
1818-ESQMW,27,89.2,Month-to-month,Yes,No,0.13,Low Risk,🔒 Offer OnlineSecurity add-on
7401-RUBNK,18,74.8,Month-to-month,No,Yes,0.2,Low Risk,💰 Offer annual plan discount
0506-YLVKJ,46,20.2,Two year,No internet service,No internet service,0.0,,✅ Monitor
8661-BOYNW,72,84.4,Two year,Yes,Yes,0.0,,✅ Monitor
4815-GBTCD,4,25.15,Month-to-month,No,No,0.24,Low Risk,🔒 Offer OnlineSecurity add-on
2805-AUFQN,25,19.8,Two year,No internet service,No internet service,0.04,Low Risk,✅ Monitor
0980-PVMRC,40,50.85,Month-to-month,No,No,0.05,Low Risk,🔒 Offer OnlineSecurity add-on
7233-DRTRF,63,102.4,Month-to-month,No,No,0.22,Low Risk,🎯 Assign dedicated support agent
3873-NFTGI,14,55.5,Month-to-month,No,No,0.13,Low Risk,🔒 Offer OnlineSecurity add-on
1162-ECVII,72,109.75,Two year,Yes,No,0.0,,🔒 Offer OnlineSecurity add-on
7048-GXDAY,39,106.4,Month-to-month,No,Yes,0.16,Low Risk,🎯 Assign dedicated support agent
8571-ZCMCX,47,60.0,Two year,No,Yes,0.04,Low Risk,✅ Monitor
1169-WCVAK,19,88.8,Month-to-month,Yes,Yes,0.31,Medium Risk,💰 Offer annual plan discount
7129-CAKJW,17,80.05,Month-to-month,No,No,0.1,Low Risk,🎯 Assign dedicated support agent
8695-ARGXZ,34,75.55,Month-to-month,No,No,0.26,Low Risk,🔒 Offer OnlineSecurity add-on
3570-YUEKJ,42,49.55,Month-to-month,No,No,0.02,Low Risk,🔒 Offer OnlineSecurity add-on
1555-HAPSU,71,23.9,Two year,No internet service,No internet service,0.0,,✅ Monitor
1697-NVVGY,19,66.4,Month-to-month,No,Yes,0.08,Low Risk,💰 Offer annual plan discount
8464-EETCQ,57,18.8,Two year,No internet service,No internet service,0.08,Low Risk,✅ Monitor
2419-FSORS,72,108.4,Two year,Yes,No,0.05,Low Risk,🔒 Offer OnlineSecurity add-on
8132-YPVBX,6,85.95,Month-to-month,No,No,0.64,High Risk,🎯 Assign dedicated support agent
6754-LZUKA,61,80.9,Two year,No,No,0.01,Low Risk,🎯 Assign dedicated support agent
8099-MZPUJ,48,111.8,Two year,Yes,Yes,0.05,Low Risk,✅ Monitor
0787-LHDYT,16,20.6,Month-to-month,No internet service,No internet service,0.1,Low Risk,💰 Offer annual plan discount
0374-IOEGQ,3,44.6,Month-to-month,No,No,0.13,Low Risk,📧 Send re-engagement email
3197-NNYNB,65,105.1,Two year,No,No,0.02,Low Risk,🎯 Assign dedicated support agent
3396-DKDEL,70,115.15,Two year,Yes,Yes,0.07,Low Risk,✅ Monitor
1752-OZXFY,60,59.8,One year,No,Yes,0.03,Low Risk,✅ Monitor
9066-QRSDU,69,26.3,One year,No internet service,No internet service,0.01,Low Risk,✅ Monitor
9112-WSNPU,35,70.55,Month-to-month,No,No,0.43,Medium Risk,🔒 Offer OnlineSecurity add-on
9867-NNXLC,22,20.05,Month-to-month,No internet service,No internet service,0.01,Low Risk,💰 Offer annual plan discount
5321-NTRKC,66,79.85,Two year,No,No,0.03,Low Risk,🔒 Offer OnlineSecurity add-on
3161-GETRM,34,90.05,Month-to-month,No,No,0.14,Low Risk,🎯 Assign dedicated support agent
0402-OAMEN,72,24.45,Two year,No internet service,No internet service,0.0,,✅ Monitor
6933-VLYFX,31,59.95,One year,Yes,Yes,0.03,Low Risk,✅ Monitor
6754-WKSHP,30,25.35,One year,No internet service,No internet service,0.09,Low Risk,✅ Monitor
4976-LNFVV,19,34.3,Month-to-month,No,No,0.12,Low Risk,🔒 Offer OnlineSecurity add-on
5055-MGMGF,65,105.05,Month-to-month,No,Yes,0.07,Low Risk,🎯 Assign dedicated support agent
4641-FROLU,30,19.3,Two year,No internet service,No internet service,0.0,,✅ Monitor
2862-JVEOY,6,19.15,One year,No internet service,No internet service,0.01,Low Risk,✅ Monitor
2969-QWUBZ,2,51.4,Month-to-month,No,No,0.13,Low Risk,📧 Send re-engagement email
9822-BIIGN,53,71.85,Month-to-month,Yes,Yes,0.12,Low Risk,💰 Offer annual plan discount
2077-MPJQO,7,75.4,Month-to-month,No,No,0.76,High Risk,🔒 Offer OnlineSecurity add-on
1534-OULXE,61,49.7,One year,No,Yes,0.0,,✅ Monitor
2971-SGAFL,13,78.75,Month-to-month,No,Yes,0.36,Medium Risk,💰 Offer annual plan discount
1480-IVEVR,35,81.6,One year,No,No,0.02,Low Risk,🎯 Assign dedicated support agent
2905-KFQUV,2,70.4,Month-to-month,No,No,0.28,Low Risk,📧 Send re-engagement email
3370-HXOPH,3,76.1,Month-to-month,No,No,0.37,Medium Risk,📧 Send re-engagement email
9391-YZEJW,62,94.0,One year,No,No,0.07,Low Risk,🎯 Assign dedicated support agent
9958-MEKUC,72,103.95,Two year,Yes,Yes,0.0,,✅ Monitor
0281-CNTZX,63,19.95,Two year,No internet service,No internet service,0.0,,✅ Monitor
4118-CEVPF,35,110.8,One year,Yes,Yes,0.09,Low Risk,✅ Monitor
9114-VEPUF,62,96.1,One year,No,Yes,0.03,Low Risk,🎯 Assign dedicated support agent
7876-BEUTG,15,48.8,Month-to-month,No,No,0.31,Medium Risk,🔒 Offer OnlineSecurity add-on
2338-BQEZT,55,50.55,Month-to-month,No,Yes,0.07,Low Risk,💰 Offer annual plan discount
9873-MNDKV,11,44.65,Month-to-month,No,No,0.11,Low Risk,🔒 Offer OnlineSecurity add-on
8241-JUIQO,61,19.45,One year,No internet service,No internet service,0.04,Low Risk,✅ Monitor
2194-IIQOF,71,89.3,Two year,Yes,Yes,0.0,,✅ Monitor
9631-RXVJM,35,19.25,Two year,No internet service,No internet service,0.01,Low Risk,✅ Monitor
9584-EXCDZ,17,70.5,Month-to-month,No,No,0.15,Low Risk,🔒 Offer OnlineSecurity add-on
5093-FEGLU,47,19.65,Two year,No internet service,No internet service,0.0,,✅ Monitor
2621-UDNLU,3,20.85,Month-to-month,No internet service,No internet service,0.04,Low Risk,📧 Send re-engagement email
7526-IVLYU,3,19.65,Month-to-month,No internet service,No internet service,0.08,Low Risk,📧 Send re-engagement email
2428-HYUNX,44,19.35,Two year,No internet service,No internet service,0.0,,✅ Monitor
9214-EKVXR,1,44.0,Month-to-month,No,No,0.23,Low Risk,📧 Send re-engagement email
3410-MHHUM,44,94.4,One year,No,No,0.03,Low Risk,🎯 Assign dedicated support agent
2122-YWVYA,18,75.4,Month-to-month,No,Yes,0.16,Low Risk,💰 Offer annual plan discount
2296-DKZFP,65,71.0,Two year,No,Yes,0.0,,✅ Monitor
8909-BOLNL,3,21.2,One year,No internet service,No internet service,0.02,Low Risk,✅ Monitor
6603-YRDCJ,33,61.05,Two year,Yes,Yes,0.0,,✅ Monitor
3229-USWAR,34,79.95,One year,Yes,Yes,0.03,Low Risk,✅ Monitor
2138-VFAPZ,14,19.7,Two year,No internet service,No internet service,0.01,Low Risk,✅ Monitor
6131-JLWZM,13,20.3,Month-to-month,No internet service,No internet service,0.02,Low Risk,💰 Offer annual plan discount
0269-XFESX,23,24.35,One year,No internet service,No internet service,0.0,,✅ Monitor
1709-EJDOX,47,19.75,Two year,No internet service,No internet service,0.0,,✅ Monitor
4316-XCSLJ,17,50.3,Month-to-month,No,Yes,0.08,Low Risk,💰 Offer annual plan discount
9693-XMUOB,59,50.25,Month-to-month,No,No,0.2,Low Risk,🔒 Offer OnlineSecurity add-on
0383-CLDDA,69,85.35,Two year,Yes,Yes,0.0,,✅ Monitor
2709-UQGNP,10,51.65,Month-to-month,No,Yes,0.15,Low Risk,✅ Monitor
3549-ZTMNH,12,24.0,Two year,No internet service,No internet service,0.0,,✅ Monitor
8033-ATFAS,39,59.85,Month-to-month,No,No,0.1,Low Risk,🔒 Offer OnlineSecurity add-on
1635-NZATJ,71,25.45,Two year,No internet service,No internet service,0.0,,✅ Monitor
0562-HKHML,71,23.9,Two year,No internet service,No internet service,0.0,,✅ Monitor
8277-RVRSV,33,24.15,One year,No internet service,No internet service,0.01,Low Risk,✅ Monitor
9943-VSZUV,67,75.7,Month-to-month,No,No,0.11,Low Risk,🔒 Offer OnlineSecurity add-on
7054-ENNGU,9,50.85,Month-to-month,No,No,0.05,Low Risk,🔒 Offer OnlineSecurity add-on
1455-HFBXA,52,91.6,Two year,Yes,Yes,0.02,Low Risk,✅ Monitor
9402-CXWPL,70,98.9,One year,No,No,0.1,Low Risk,🎯 Assign dedicated support agent
1628-BIZYP,1,85.0,Month-to-month,No,No,0.77,High Risk,📧 Send re-engagement email
0082-LDZUE,1,44.3,Month-to-month,No,No,0.16,Low Risk,📧 Send re-engagement email
5343-SGUBI,52,80.2,One year,No,No,0.03,Low Risk,🎯 Assign dedicated support agent
0856-NAOES,6,60.9,Month-to-month,No,No,0.13,Low Risk,🔒 Offer OnlineSecurity add-on
1976-AZZPJ,7,34.2,Month-to-month,No,Yes,0.06,Low Risk,✅ Monitor
6156-UZDLF,26,87.15,One year,Yes,Yes,0.01,Low Risk,✅ Monitor
3099-OONVS,25,54.3,Month-to-month,Yes,Yes,0.09,Low Risk,💰 Offer annual plan discount
9500-WBGRP,69,19.1,Two year,No internet service,No internet service,0.03,Low Risk,✅ Monitor
5183-KLYEM,72,112.75,Two year,Yes,Yes,0.0,,✅ Monitor
5144-PQCDZ,4,19.95,Month-to-month,No internet service,No internet service,0.06,Low Risk,✅ Monitor
8514-VZHEB,59,19.5,Two year,No internet service,No internet service,0.01,Low Risk,✅ Monitor
6625-IUTTT,67,65.55,Two year,No,Yes,0.03,Low Risk,✅ Monitor
9355-NPPFS,26,78.8,Month-to-month,No,No,0.07,Low Risk,🔒 Offer OnlineSecurity add-on
0068-FIGTF,27,78.2,One year,Yes,No,0.03,Low Risk,🔒 Offer OnlineSecurity add-on
5965-GGPRW,72,105.25,Two year,No,Yes,0.0,,🎯 Assign dedicated support agent
8035-PWSEV,6,89.25,Month-to-month,Yes,No,0.26,Low Risk,🔒 Offer OnlineSecurity add-on
2236-HILPA,62,20.65,Two year,No internet service,No internet service,0.0,,✅ Monitor
1840-BIUOG,20,68.7,One year,Yes,No,0.13,Low Risk,🔒 Offer OnlineSecurity add-on
1356-MKYSK,6,78.65,Month-to-month,Yes,Yes,0.04,Low Risk,✅ Monitor
6080-LNESI,51,24.75,Two year,No internet service,No internet service,0.05,Low Risk,✅ Monitor
1830-IPXVJ,61,19.75,Two year,No internet service,No internet service,0.02,Low Risk,✅ Monitor
5828-DWPIL,62,89.1,Month-to-month,No,Yes,0.07,Low Risk,🎯 Assign dedicated support agent
8398-TBIYD,72,84.7,Two year,Yes,Yes,0.03,Low Risk,✅ Monitor
2931-FSOHN,13,59.9,Month-to-month,No,No,0.04,Low Risk,🔒 Offer OnlineSecurity add-on
9418-RUKPH,38,19.95,Two year,No internet service,No internet service,0.0,,✅ Monitor
9971-ZWPBF,34,108.9,Month-to-month,Yes,No,0.13,Low Risk,🔒 Offer OnlineSecurity add-on
4712-AUQZO,18,33.6,Month-to-month,No,Yes,0.09,Low Risk,💰 Offer annual plan discount
9711-FJTBX,56,85.85,One year,Yes,No,0.02,Low Risk,🔒 Offer OnlineSecurity add-on
2908-ZTPNF,36,34.85,Month-to-month,Yes,No,0.05,Low Risk,🔒 Offer OnlineSecurity add-on
8421-WZOOW,57,95.3,Month-to-month,Yes,No,0.03,Low Risk,🔒 Offer OnlineSecurity add-on
1414-YADCW,70,84.6,Two year,Yes,Yes,0.02,Low Risk,✅ Monitor
8756-RDDLT,68,44.95,Month-to-month,Yes,No,0.05,Low Risk,🔒 Offer OnlineSecurity add-on
2862-PFNIK,1,24.7,Month-to-month,No,No,0.24,Low Risk,📧 Send re-engagement email
5816-QVHRX,37,100.3,Month-to-month,Yes,No,0.26,Low Risk,🔒 Offer OnlineSecurity add-on
4430-YHXGG,4,25.45,Month-to-month,No internet service,No internet service,0.02,Low Risk,✅ Monitor
6888-SBYAI,1,50.7,Month-to-month,No,Yes,0.13,Low Risk,📧 Send re-engagement email
7395-XWZOY,20,55.0,Month-to-month,Yes,Yes,0.12,Low Risk,💰 Offer annual plan discount
7169-YWAMK,72,68.4,Two year,Yes,Yes,0.0,,✅ Monitor
6859-RKMZJ,11,55.05,Month-to-month,No,No,0.03,Low Risk,🔒 Offer OnlineSecurity add-on
2729-VNVAP,33,19.8,Two year,No internet service,No internet service,0.01,Low Risk,✅ Monitor
2957-JIRMN,62,84.45,One year,No,No,0.09,Low Risk,🎯 Assign dedicated support agent
2049-BAFNW,1,35.9,Month-to-month,Yes,No,0.13,Low Risk,📧 Send re-engagement email
3842-QTGDL,16,80.75,Month-to-month,No,Yes,0.1,Low Risk,🎯 Assign dedicated support agent
7163-OCEQI,22,78.65,One year,Yes,No,0.14,Low Risk,🔒 Offer OnlineSecurity add-on
9782-LGXMC,49,61.75,Month-to-month,Yes,Yes,0.0,,💰 Offer annual plan discount
5975-BAICR,36,63.7,One year,No,Yes,0.03,Low Risk,✅ Monitor
4673-KKSLS,31,87.6,Month-to-month,Yes,Yes,0.06,Low Risk,💰 Offer annual plan discount
4853-OITSN,5,89.15,Month-to-month,No,Yes,0.19,Low Risk,🎯 Assign dedicated support agent
9800-OUIGR,66,20.0,Two year,No internet service,No internet service,0.01,Low Risk,✅ Monitor
2324-EFHVG,64,104.4,Two year,No,No,0.07,Low Risk,🎯 Assign dedicated support agent
7094-MSZAO,10,20.05,Month-to-month,No internet service,No internet service,0.03,Low Risk,✅ Monitor
6907-CQGPN,29,34.3,Month-to-month,Yes,No,0.01,Low Risk,🔒 Offer OnlineSecurity add-on
0780-XNZFN,57,20.65,Two year,No internet service,No internet service,0.0,,✅ Monitor
0239-OXEXL,46,84.25,Month-to-month,No,Yes,0.09,Low Risk,🎯 Assign dedicated support agent
2675-IJRGJ,53,19.65,Two year,No internet service,No internet service,0.02,Low Risk,✅ Monitor
7049-GKVZY,17,79.85,One year,Yes,Yes,0.09,Low Risk,✅ Monitor
